"obs_id","obs_name","lat","lon","gov_agency","addr","etc_addr","rel_river","opened_at","first_at","last_at","data_key","created_at","updated_at"
"10014010","평창군(월정분교)","37-42-34","128-35-57","환경부","강원특별자치도 평창군","진부면 내동산길 4 진부초등학교 월정분교(폐교)","한강","1916-01-01","1983-07-01","2024072400:00:00","20240724","1983-07-01","20240724"
"10014020","정선군(정선군2청사)","37-23-03","128-40-25","환경부","강원특별자치도 정선군","정선읍 녹송4길 71 정선군 제2청사","한강","1916-07-01","1980-06-04","2024072400:00:00","20240724","1980-06-04","20240724"
"10014070","상원사","37-45-43","128-34-46","환경부","강원도 평창군 진부면","동산 오대산장","한강","1983-07-01","1983-07-25","1990102400:00:00","20240724","1983-07-25","19901024"
"10014080","강릉시(대기리)","37-35-10","128-46-39","환경부","강원특별자치도 강릉시","왕산면 대기리 922-1","한강","1983-07-01","1983-07-14","2024072400:00:00","20240724","1983-07-14","20240724"
"10014090","정선군(고한읍사무소)","37-12-15","128-51-06","환경부","강원특별자치도 정선군","고한읍 고한2길 1 고한읍행정복지센터","한강","1983-07-01","1983-07-02","2024072400:00:00","20240724","1983-07-02","20240724"
"10014100","삼척시(번천리)","37-21-57","128-59-50","환경부","강원특별자치도 삼척시","하장면 번천리 125-1","한강","1983-07-01","1983-07-01","2024072400:00:00","20240724","1983-07-01","20240724"
"10014110","평창군(상진부리)","37-39-32","128-34-41","한국수자원공사","강원특별자치도 평창군","진부면 상진부리 42-4","한강","1985-08-30","1985-10-09","2024072400:00:00","20240724","1985-10-09","20240724"
"10014120","평창군(수하리)","37-39-33","128-42-27","한국수자원공사","강원특별자치도 평창군","도암면 수하리 142-1","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014130","정선군(애산리)","37-23-10","128-42-07","한국수자원공사","강원특별자치도 정선군","정선읍 애산리 113-5","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014140","정선군(송계리)","37-29-39","128-49-12","한국수자원공사","강원특별자치도 정선군","임계면 송계1리 887-2","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014150","정선군(직전리)","37-14-05","128-49-10","한국수자원공사","강원특별자치도 정선군","사북읍 직전리 산588-2","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014160","평창군(율치리)","37-19-30","128-29-33","한국수자원공사","강원특별자치도 평창군","미탄면 율치리 산20-4","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014170","강릉시(대기리2)","37-34-23","128-44-39","한국수자원공사","강원특별자치도 강릉시","왕산면 대기3리 산1656","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014180","삼척시(광동리)","37-21-00","128-56-12","한국수자원공사","강원특별자치도 삼척시","하장면 광동리 120","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10014190","삼척시(광동댐)","37-20-12","128-58-01","한국수자원공사","강원특별자치도 삼척시","하장면 숙암리 산104","한강","1989-01-01","2015-05-12","2024072400:00:00","20240724","2015-05-12","20240724"
"10014197","태백시(상사미동)","37-16-49","128-59-30","한국수자원공사","강원특별자치도 태백시","삼수동 2통 1반","한강","2007-12-10","2015-05-12","2024072400:00:00","20240724","2015-05-12","20240724"
"10014200","평창군(회동리)","37-21-51","128-29-14","한국수자원공사","강원특별자치도 평창군","미탄면 회동리 619","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10014210","평창군(수항리)","37-33-40","128-34-03","한국수자원공사","강원특별자치도 평창군","진부면 수항리 96-1","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10014220","정선군(문곡리)","37-16-06","128-40-43","한국수자원공사","강원특별자치도 정선군","남면 문곡리 273-2","한강","1992-07-01","1994-04-01","2024072400:00:00","20240724","1994-04-01","20240724"
"10014230","정선군(유천리)","37-29-14","128-43-43","한국수자원공사","강원특별자치도 정선군 여량면","노추산로 205","한강","1992-07-01","1994-04-01","2024072400:00:00","20240724","1994-04-01","20240724"
"10014240","정선군(덕암리)","37-21-26","128-50-03","한국수자원공사","강원특별자치도 정선군","임계면 덕암리 305-3","한강","1992-07-01","1994-04-01","2024072400:00:00","20240724","1994-04-01","20240724"
"10014250","원동","37-15-53","128-57-49","한국수자원공사","강원특별자치도 태백시","원동 41번지","한강","1970-01-00","2008-08-04","2008080400:00:00","20240724","2008-08-04","20080804"
"10014260","송천1교","37-40-05","128-42-35","한국수력원자력","강원특별자치도 평창군","대관령면 횡계리","한강","2013-11-30","2013-11-30","2024072400:00:00","20240724","2013-11-30","20240724"
"10024010","평창군(가평초교)","37-26-50","128-28-57","환경부","강원특별자치도 평창군","대화면 가평로 400 가평초등학교","한강","1915-01-14","1984-06-06","2024072400:00:00","20240724","1984-06-06","20240724"
"10024060","평창군(방림면사무소)","37-25-35","128-23-39","환경부","강원특별자치도 평창군","방림면 서동로 1337 방림면사무소","한강","1964-06-14","1981-09-01","2024072400:00:00","20240724","1981-09-01","20240724"
"10024080","계촌","37-27-00","128-18-25","환경부","강원도 평창군 방림면","계촌4 계촌초교","한강","1990-03-12","1990-04-02","2008050100:00:00","20240724","1990-04-02","20080501"
"10024090","평창군(흥정리)","37-39-04","128-19-01","환경부","강원특별자치도 평창군","봉평면 흥정리계곡4길 61-4","한강","1982-07-14","1982-07-16","2024072400:00:00","20240724","1982-07-16","20240724"
"10024100","평창군(계촌리)","37-27-15","128-20-44","환경부","강원특별자치도 평창군","방림면 고원로 1249 (구)헴프전시체험실","한강","1982-07-01","1982-07-01","2024072400:00:00","20240724","1982-07-01","20240724"
"10024110","평창군(유포리)","37-31-32","128-22-38","환경부","강원특별자치도 평창군","봉평면 유포리 597-10","한강","1982-07-14","1982-07-16","2024072400:00:00","20240724","1982-07-16","20240724"
"10024120","평창군(유포리2)","37-33-06","128-23-36","환경부","강원특별자치도 평창군","봉평면 금당계곡로 1761 (구)등매비룡수련원","한강","1982-07-01","1982-07-02","2024072400:00:00","20240724","1982-07-02","20240724"
"10024130","평창군(도사리)","37-36-38","128-26-21","환경부","강원특별자치도 평창군","용평면 도사리 332-1","한강","1982-07-14","1982-07-24","2024072400:00:00","20240724","1982-07-24","20240724"
"10024140","평창군(고길리)","37-24-17","128-27-22","환경부","강원특별자치도 평창군","평창읍 고길리 산1-2","한강","1982-07-14","1982-07-16","2024072400:00:00","20240724","1982-07-16","20240724"
"10024150","평창군(신리)","37-32-04","128-27-25","환경부","강원특별자치도 평창군","대화면 신리 597-8 송빈공원","한강","1982-07-14","1982-07-16","2024072400:00:00","20240724","1982-07-16","20240724"
"10024160","평창군(이승복기념관)","37-40-27","128-27-46","환경부","강원특별자치도 평창군","용평면 운두령로 500-11 이승복기념관","한강","1982-07-01","1982-07-02","2024072400:00:00","20240724","1982-07-02","20240724"
"10024170","영월군(무릉리)","37-17-07","128-17-21","한국수자원공사","강원특별자치도 영월군","수주면 무릉리 210","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024180","평창군(계촌리2)","37-26-37","128-17-54","한국수자원공사","강원특별자치도 평창군","방림면 계촌리 582-1","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024190","평창군(원길리)","37-37-18","128-21-30","한국수자원공사","강원특별자치도 평창군","봉평면 원길 2리 417-2 번지","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024200","평창군(후평리)","37-22-30","128-23-21","한국수자원공사","강원특별자치도 평창군","평창읍 후평리 725","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024210","평창군(대화리)","37-29-25","128-27-27","한국수자원공사","강원특별자치도 평창군","대화면 대화리 산70","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024220","영월군(북쌍리)","37-11-29","128-24-41","한국수자원공사","강원특별자치도 영월군","남면 북상리 252-1","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024230","횡성군(부곡리)","37-19-32","128-04-53","한국수자원공사","강원특별자치도 횡성군","안흥면 부곡2 793","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10024240","원주시(황둔리)","37-14-53","128-08-41","한국수자원공사","강원특별자치도 원주시","신림면 황둔리 1558-8","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10024250","횡성군(상안리)","37-24-33","128-11-31","한국수자원공사","강원특별자치도 횡성군","안흥면 상안리 733-2","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10024260","영월군(연덕리)","37-16-47","128-25-28","한국수자원공사","강원특별자치도 영월군","북면 연덕리 산222-1","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10034050","단양군(영춘중교)","37-04-56","128-29-03","환경부","충청북도 단양군","영춘면 온달평강로 105 영춘중학교","한강","1962-07-01","1976-08-02","2024072400:00:00","20240724","1976-08-02","20240724"
"10034060","제천시(덕주휴게소)","36-51-49","128-05-19","환경부","충청북도 제천시","한수면 송계리 1149 덕주휴게소","한강","1984-03-05","1987-06-01","2024072400:00:00","20240724","1987-06-01","20240724"
"10034070","단양군(올산리)","36-50-24","128-22-20","환경부","충청북도 단양군","대강면 올산리 159-2","한강","1984-03-05","1990-11-05","2024072400:00:00","20240724","1990-11-05","20240724"
"10034080","제천시(평동리)","37-08-10","128-01-29","한국수자원공사","충청북도 제천시","백운면 평동리 229-1","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034090","제천시(물태리)","36-59-37","128-10-21","한국수자원공사","충청북도 제천시","청풍면 물태리 산 8-2","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034100","단양군(하방리)","36-56-20","128-19-37","한국수자원공사","충청북도 단양군","단성면 하방리 산15-2","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034110","단양군(오사리)","37-05-45","128-30-46","한국수자원공사","충청북도 단양군","영춘면 오사리 36","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034120","영월군(주문리)","37-08-11","128-37-01","한국수자원공사","강원특별자치도 영월군","하동면 주문리 166-3","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034130","충주시(충주댐)","37-00-15","127-59-49","한국수자원공사","충청북도 충주시","동량면 조동리 산 180-4","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10034140","단양군(가평리)","37-04-08","128-17-10","한국수자원공사","충청북도 단양군 매포읍","가평리 142-7","한강","2018-07-12","2018-07-12","2024072400:00:00","20240724","2018-07-12","20240724"
"10034150","제천시(삼거리)","37-05-15","128-08-08","한국수자원공사","충청북도 제천시","봉양읍 삼거리 999-8","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10034160","제천시(도전리)","36-53-53","128-09-34","한국수자원공사","충청북도 제천시","덕산면 도전리 907-9","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10034170","단양군(율곡리)","37-03-25","128-23-01","한국수자원공사","충청북도 단양군","어상천면 율곡리 220","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10034180","영월군(내리)","37-05-33","128-42-35","한국수자원공사","강원특별자치도 영월군","하동면 내리 산279-3","한강","1992-07-01","1993-09-04","2024072400:00:00","20240724","1993-09-04","20240724"
"10044010","괴산군(청천면사무소)","36-39-38","127-44-15","환경부","충청북도 괴산군","청천면 괴산로 1342-1 청천면사무소","한강","1960-08-01","1975-07-16","2024072400:00:00","20240724","1975-07-16","20240724"
"10044020","충주시(수안보면사무소)","36-50-50","127-59-41","환경부","충청북도 충주시","수안보면 관동길 9-9 수안보행정복지센터","한강","1962-07-01","1976-06-07","2024072400:00:00","20240724","1976-06-07","20240724"
"10044030","괴산군(연풍초교)","36-45-43","127-59-51","환경부","충청북도 괴산군","연풍면 중앙로 53 연풍초등학교","한강","1962-07-01","1976-06-07","2024072400:00:00","20240724","1976-06-07","20240724"
"10044060","보은군(법주분교)","36-30-37","127-48-23","환경부","충청북도 보은군","속리산면 속리산로 743 수정초등학교 법주분교(폐교)","한강","1973-01-01","1975-07-05","2024072400:00:00","20240724","1975-07-05","20240724"
"10044080","상주시(입석분교)","36-38-17","127-53-10","환경부","경상북도 상주시","화북면 문장로 2645 화북초등학교 입석분교","한강","1984-01-01","1984-07-12","2024072400:00:00","20240724","1984-07-12","20240724"
"10044090","보은군(법주사)","36-32-27","127-49-57","환경부","충청북도 보은군","속리산면 법주사로 421 법주사","한강","1984-03-05","1985-05-04","2024072400:00:00","20240724","1985-05-04","20240724"
"10044100","괴산군(고마리)","36-48-56","127-44-11","한국수자원공사","충청북도 괴산군","소수면 고마리 전339-1","한강","1985-12-01","1986-07-18","2024072400:00:00","20240724","1986-07-18","20240724"
"10044110","청주시(성대리)","36-37-02","127-39-30","환경부","충청북도 청주시","상당구 미원면 성대리 596-29","한강","1989-07-01","1989-07-01","2024072400:00:00","20240724","1989-07-01","20240724"
"10044120","충주시(대곡리)","36-57-35","127-45-47","한국수자원공사","충청북도 충주시","주덕읍 대곡리 45","한강","1991-07-01","1993-04-30","2024072400:00:00","20240724","1993-04-30","20240724"
"10044130","충주시(향산리)","36-48-28","127-47-35","한국수자원공사","충청북도 충주시","살미면 향산리 산20-1","한강","1985-12-01","1993-08-24","2024072400:00:00","20240724","1993-08-24","20240724"
"10044140","괴산군(오가리)","36-48-37","127-57-13","한국수자원공사","충청북도 괴산군","장연면 오가리 641-10","한강","1991-07-01","1993-04-01","2024072400:00:00","20240724","1993-04-01","20240724"
"10044150","음성군(음성고교)","36-56-03","127-41-10","환경부","충청북도 음성군","음성읍 중앙로 109-16 음성고등학교","한강","1996-12-01","1996-12-01","2024072400:00:00","20240724","1996-12-01","20240724"
"10044160","괴산군(송면중교)","36-39-36","127-52-29","환경부","충청북도 괴산군","청천면 문장로 2915 송면중학교","한강","1996-12-01","1996-12-01","2024072400:00:00","20240724","1996-12-01","20240724"
"10044170","괴산군(문당리)","36-44-29","127-40-17","환경부","충청북도 괴산군","청안면 문당리 932-2","한강","1998-03-01","1998-03-01","2024072400:00:00","20240724","1998-03-01","20240724"
"10044180","보은군(탁주리)","36-34-11","127-44-56","환경부","충청북도 보은군","산외면 탁주리105-2","한강","1998-03-01","1998-03-01","2024072400:00:00","20240724","1998-03-01","20240724"
"10044182","괴산댐","36-45-33","127-50-35","한국수력원자력","충청북도 괴산군","칠성면 산막이옛길 43","한강","1986-01-06","2014-06-12","2015071300:00:00","20240724","2014-06-12","20150713"
"10044270","송면","36-40-16","127-51-50","한국수력원자력","충청북도 괴산군","청천면 송면리 116-2 (송면초등학교 뒤 아람슈퍼 건물 옥상)","한강","2003-10-01","2009-02-06","2024072400:00:00","20240724","2009-02-06","20240724"
"10044280","미원","36-37-22","127-39-36","한국수력원자력","충청북도 청원군","미원면 미원리 403-4 (미원시외버스터미널에서 보은방향으로 800m지점 첫번째 주택 옥상)","한강","1990-03-12","2009-02-06","2024072400:00:00","20240724","2009-02-06","20240724"
"10044282","내속리","36-30-38","127-48-40","한국수력원자력","충청북도 보은군","속리산면 상판리 (속리중학교속리중학교 표지판이 있는 집 옥상)","한강","1962-07-00","2009-02-06","2024072400:00:00","20240724","2009-02-06","20240724"
"10044284","압항천","36-42-10","127-43-56","한국수력원자력","충청북도 괴산군","청안면 부흥리 190-4 (부흥차부하이퍼 건물 옥상에 위치)","한강","1990-03-12","2009-02-06","2024072400:00:00","20240724","2009-02-06","20240724"
"10044285","고성교","36-39-58","127-45-48","한국수력원자력","충청북도 괴산군 청천면","고성리 575","한강","2020-06-04","2020-06-22","2024072400:00:00","20240724","2020-06-22","20240724"
"10044286","후영교","36-42-17","127-48-44","한국수력원자력","충청북도 괴산군 청천면","후영리 499","한강","2020-06-04","2020-06-22","2024072400:00:00","20240724","2020-06-22","20240724"
"10054010","원주시(법천교)","37-12-16","127-45-15","환경부","강원특별자치도 원주시","부론면 법천리 법천교","한강","1962-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10054020","충주시(엄정면사무소)","37-05-11","127-54-54","환경부","충청북도 충주시","엄정면 내창로 185 엄정면행정복지센터","한강","1962-07-01","1976-06-07","2024072400:00:00","20240724","1976-06-07","20240724"
"10054030","충주시(용대리)","37-05-13","127-45-06","환경부","충청북도 충주시","앙성면 용대리 485-1","한강","1989-07-01","1989-07-01","2024072400:00:00","20240724","1989-07-01","20240724"
"10064020","횡성군(횡성군청)","37-29-32","127-59-06","환경부","강원특별자치도 횡성군","횡성읍 태기로 15 횡성군청","한강","1916-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10064030","양평군(양동주민자치센터)","37-25-28","127-45-05","환경부","경기도 양평군","양동면 학둔지아래길 24 양동주민자치센터","한강","1962-07-01","1980-06-01","2024072400:00:00","20240724","1980-06-01","20240724"
"10064040","횡성군(청일면사무소)","37-35-02","128-09-01","환경부","강원특별자치도 횡성군","청일면 유동로 17 청일면행정복지센터","한강","1962-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10064050","원주시(지정면사무소)","37-21-44","127-50-23","환경부","강원특별자치도 원주시","지정면 간현로 126 지정면사무소","한강","1966-09-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10064060","원주시(문막교)","37-18-18","127-48-37","환경부","강원특별자치도 원주시","문막읍 문막리 문막교","한강","1980-06-01","1984-07-03","2024072400:00:00","20240724","1984-07-03","20240724"
"10064070","원주시(서곡초교)","37-17-54","127-56-22","환경부","강원특별자치도 원주시","판부면 용수골길 159 서곡초등학교","한강","1996-12-01","1996-12-01","2024072400:00:00","20240724","1996-12-01","20240724"
"10064080","횡성군(우항리)","37-27-42","128-03-55","환경부","강원특별자치도 횡성군","우천면 우항리 658-3","한강","1998-03-01","1998-03-28","2024072400:00:00","20240724","1998-03-28","20240724"
"10064090","원주시(흥양초교)","37-22-50","127-59-52","환경부","강원특별자치도 원주시","소초면 하초구길 6 흥양초등학교","한강","1998-03-01","1998-04-01","2024072400:00:00","20240724","1998-04-01","20240724"
"10064100","횡성군(춘당리)","37-36-22","128-09-06","한국수자원공사","강원특별자치도 횡성군","청일면 춘당2리 653","한강","1999-06-22","2001-10-04","2024072400:00:00","20240724","2001-10-04","20240724"
"10064110","횡성군(갑천리)","37-34-17","128-11-03","한국수자원공사","강원특별자치도 횡성군","청일면 갑천리 303-1","한강","1999-06-22","2001-10-04","2024072400:00:00","20240724","2001-10-04","20240724"
"10064120","횡성군(횡성댐)","37-32-40","128-02-02","한국수자원공사","강원특별자치도 횡성군","갑천면 대관대리 산37번지","한강","1999-12-20","2001-10-04","2024072400:00:00","20240724","2001-10-04","20240724"
"10074010","양평군(양평교)","37-29-11","127-29-24","환경부","경기도 양평군","양평읍 양근리 양평대교","한강","1914-01-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10074030","여주시(여주대교)","37-17-44","127-38-53","환경부","경기도 여주시","상동 여주대교","한강","1962-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10074040","양평군(청운면사무소)","37-33-23","127-42-38","환경부","경기도 양평군","청운면 용두로 170 청운면사무소","한강","1964-07-01","1980-06-02","2024072400:00:00","20240724","1980-06-02","20240724"
"10074050","음성군(생극면사무소)","37-02-03","127-36-25","환경부","충청북도 음성군","생극면 음성로 1646 생극면행정복지센터","한강","1965-11-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10074060","이천시(이천남초교)","37-16-35","127-26-41","환경부","경기도 이천시","경충대로 2614번길 32 이천남초등학교","한강","1974-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10074070","여주시(금당초교)","37-11-51","127-36-19","환경부","경기도 여주시","가남읍 가남로 649 금당초등학교","한강","1988-12-01","1989-03-15","2024072400:00:00","20240724","1989-03-15","20240724"
"10074080","안성시(삼죽초교)","37-04-36","127-22-28","환경부","경기도 안성시","삼죽면 삼죽초교길 20 삼죽초등학교","한강","1989-07-01","1989-07-01","2024072400:00:00","20240724","1989-07-01","20240724"
"10074090","이천시(장천초교)","37-08-45","127-31-39","환경부","경기도 이천시","설성면 설성로 164-25 장천초등학교","한강","1989-07-01","1989-07-01","2024072400:00:00","20240724","1989-07-01","20240724"
"10074100","여주시(주암리)","37-23-50","127-40-46","환경부","경기도 여주시","북내면 주암길225-3 (구)주암분교","한강","1996-12-01","1996-12-01","2024072400:00:00","20240724","1996-12-01","20240724"
"10074110","광주시(검천리)","37-31-51","127-20-32","환경부","경기도 광주시","남종면 검천리362","한강","1998-03-01","1998-04-01","2024072400:00:00","20240724","1998-04-01","20240724"
"10074120","여주시(상품중교)","37-24-07","127-26-22","환경부","경기도 여주시","산북면 상품1길 28 상품중학교","한강","1998-03-01","1998-04-01","2024072400:00:00","20240724","1998-04-01","20240724"
"10074170","흑천","37-27-51","127-32-35","한국수력원자력","경기도 양평군","양평읍 원덕리","한강","1990-03-12","2009-02-06","2014101400:00:00","20240724","2009-02-06","20141014"
"10074175","남한강","37-10-59","127-41-12","한국수력원자력","경기도 여주군","강천면 이호리","한강","1961-08-01","2009-02-06","2014101400:00:00","20240724","2009-02-06","20141014"
"10094010","화천군(평화의댐)","38-12-34","127-50-54","한국수자원공사","강원특별자치도 화천군","화천읍 동촌리","한강","1999-05-08","1999-07-13","2024072400:00:00","20240724","1999-07-13","20240724"
"10104010","화천군(화천군청)","38-06-21","127-42-30","환경부","강원특별자치도 화천군","화천읍 화천새싹길 45 화천군청","한강","1916-01-01","1976-06-08","2024072400:00:00","20240724","1976-06-08","20240724"
"10104020","화천군(다목초교)","38-10-33","127-32-10","환경부","강원특별자치도 화천군","상서면 다파로 9-4 다목초등학교","한강","1962-07-01","1976-06-02","2024072400:00:00","20240724","1976-06-02","20240724"
"10104030","양구군(방산초교)","38-12-37","127-56-35","환경부","강원특별자치도 양구군","방산면 평화로 5121-7 방산초등학교","한강","1962-07-01","1976-06-01","2024072400:00:00","20240724","1976-06-01","20240724"
"10104040","화천군(명월리)","38-07-31","127-31-51","환경부","강원특별자치도 화천군","사내면 명월리 221-2","한강","1962-09-01","1980-06-25","2024072400:00:00","20240724","1980-06-25","20240724"
"10104048","화천댐","38-05-55","127-45-40","한국수력원자력","강원도 화천군","간동면 어룡동길 42","한강","1986-01-06","2014-06-12","2015071300:00:00","20240724","2014-06-12","20150713"
"10104050","화천군(화천댐)","38-07-03","127-46-38","환경부","강원특별자치도 화천군","간동면 구만리 화천댐","한강","1974-07-01","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10104060","양구군(금악리)","38-11-36","127-55-53","환경부","강원특별자치도 양구군","방산면 금악리 484-4","한강","1998-01-01","2002-10-17","2024072400:00:00","20240724","2002-10-17","20240724"
"10104070","춘천시(지촌초교)","38-02-15","127-38-43","환경부","강원특별자치도 춘천시","사북면 지촌길 130 지촌초등학교","한강","1998-04-01","2002-10-17","2024072400:00:00","20240724","2002-10-17","20240724"
"10104080","화천군(상승초교)","38-09-29","127-38-58","환경부","강원특별자치도 화천군","상서면 평촌길 126-30 상승초등학교","한강","1998-07-01","2002-10-17","2024072400:00:00","20240724","2002-10-17","20240724"
"10104082","춘천댐","37-58-02","127-40-10","한국수력원자력","강원도 춘천시","신북읍 영서로 3741","한강","1986-01-06","2014-06-12","2015071300:00:00","20240724","2014-06-12","20150713"
"10104170","수입천","38-10-59","127-54-05","한국수력원자력","강원특별자치도 양구군","방산면 오미리","한강","1962-04-01","2009-02-05","2024072400:00:00","20240724","2009-02-05","20240724"
"10104171","양구서천","38-06-28","127-59-03","한국수력원자력","강원특별자치도 양구군","양구읍 하리","한강","2006-09-15","2009-02-05","2024072400:00:00","20240724","2009-02-05","20240724"
"10104172","용신교","38-06-32","127-42-16","한국수력원자력","","강원도 화천군 화천읍 상리","한강","1991-07-01","2009-02-05","2024072400:00:00","20240724","2009-02-05","20240724"
"10104173","지촌천","38-06-32","127-38-13","한국수력원자력","강원특별자치도 춘천시","사북면 지촌리","한강","1991-07-01","2009-02-05","2024072400:00:00","20240724","2009-02-05","20240724"
"10104174","약수교","38-10-03","128-02-35","한국수력원자력","강원특별자치도 양구군 동면","후곡리 699 약수교","한강","2020-06-04","2020-06-22","2024072400:00:00","20240724","2020-06-22","20240724"
"10114020","용대","38-11-35","128-19-51","환경부","강원도 인제군 북면","용대2통1반1106(용대초교)","한강","1991-07-01","1991-07-25","2005121300:00:00","20240724","1991-07-25","20051213"
"10114030","인제군(서성초교)","38-15-36","128-12-37","한국수자원공사","강원특별자치도 인제군","서화면 금강로 1801-42 서성초등학교","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10114040","인제군(한계초교)","38-08-28","128-15-28","한국수자원공사","강원특별자치도 인제군","북면 한계리 1044 한계초교","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10114050","인제군(백담산장)","38-09-35","128-22-31","환경부","강원특별자치도 인제군","북면 백담로 805 백담산장","한강","1983-07-01","1983-07-02","2024072400:00:00","20240724","1983-07-02","20240724"
"10114060","장수대","38-07-01","128-20-38","환경부","강원도 인제군 북면","한계3 장수대관리소","한강","1983-08-01","1983-08-23","2007051400:00:00","20240724","1983-08-23","20070514"
"10114070","인제군(덕적리)","38-04-18","128-17-11","한국수자원공사","강원특별자치도 인제군","인제읍 덕적리 73-1","한강","1987-05-04","1987-06-01","2024072400:00:00","20240724","1987-06-01","20240724"
"10114080","인제군(용대초교)","38-11-44","128-19-47","한국수자원공사","강원특별자치도 인제군","북면 용대리 1025-1 용대초교","한강","1987-05-04","1987-06-01","2024072400:00:00","20240724","1987-06-01","20240724"
"10124020","인제군(신남중교)","37-58-16","128-04-50","환경부","강원특별자치도 인제군","남면 신남로 47-35 신남중학교","한강","1962-07-01","1976-06-12","2024072400:00:00","20240724","1976-06-12","20240724"
"10124050","춘천시(추곡초교)","38-01-20","127-53-01","한국수자원공사","강원특별자치도 춘천시 북산면","추곡리 562","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10124060","인제군(남전리)","38-02-01","128-08-47","한국수자원공사","강원특별자치도 인제군 남면","남전리 549-3","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10124080","인제군(현리)","37-56-46","128-20-10","한국수자원공사","강원특별자치도 인제군","기린면 현리 46-2","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10124090","홍천군(창촌리)","37-45-57","128-22-52","한국수자원공사","강원특별자치도 홍천군","내면 창촌리 1733-1","한강","1972-08-11","1975-07-10","2024072400:00:00","20240724","1975-07-10","20240724"
"10124110","인제군(진동리)","37-57-52","128-24-46","환경부","강원특별자치도 인제군","기린면 진동리 649-1","한강","1983-07-01","1983-07-02","2024072400:00:00","20240724","1983-07-02","20240724"
"10124120","홍천군(명개리)","37-50-60","128-30-12","환경부","강원특별자치도 홍천군","내면 명개리 163-3","한강","1983-07-01","1983-09-02","2024072400:00:00","20240724","1983-09-02","20240724"
"10124130","인제군(신남리)","37-58-02","128-04-33","한국수자원공사","강원특별자치도 인제군","남면 신남리 508-5","한강","1987-05-04","1987-06-01","2024072400:00:00","20240724","1987-06-01","20240724"
