"obs_id","obs_name","lat","lon","gov_agency","attn_level","warn_level","danger_level","river","rel_river","opened_at","first_at","last_at","data_key","created_at","updated_at"
"4002640","임실군(일중리)","35.49638888888889","127.15","환경부","2.2","4.5","5.5","섬진강","섬진강","1962-06-01","1963061918:00:00","2024080713:00:00","2024080714:01:29","1963061918:00:00","2024080713:00:00"
"4002690","순창군(평남리)","35.42361111111111","127.21583333333334","환경부","3.1","5.0","6.3","섬진강","섬진강","1970-10-01","1973080306:00:00","2024080713:00:00","2024080714:01:29","1973080306:00:00","2024080713:00:00"
"4003650","임실군(신기교)","35.507777777777775","127.32472222222222","환경부","2.2","3.5","4.5","오수천","섬진강","2012-01-01","2011122610:00:00","2024080713:00:00","2024080714:01:29","2011122610:00:00","2024080713:00:00"
"4003690","순창군(현포리)","35.43944444444444","127.24527777777777","환경부","2.9","4.0","5.1","오수천","섬진강","1970-01-01","1973080209:00:00","2024080713:00:00","2024080714:01:29","1973080209:00:00","2024080713:00:00"
"4004615","순창군(유적교)","35.39277777777778","127.20916666666668","환경부","3.0","6.4","7.3","섬진강","섬진강","1917-03-01","1919090320:00:00","2024080713:00:00","2024080714:01:29","1919090320:00:00","2024080713:00:00"
"4004630","순창군(옥천교)","35.374722222222225","127.13333333333334","환경부","2.4","3.1","4.1","경천","섬진강","1986-12-26","1989010101:00:00","2024080713:00:00","2024080714:01:29","1989010101:00:00","2024080713:00:00"
"4004640","순창군(유풍교)","35.35916666666667","127.18444444444445","환경부","2.1","4.6","5.9","경천","섬진강","2010-01-01","2009112909:00:00","2024080713:00:00","2024080714:01:29","2009112909:00:00","2024080713:00:00"
"4004650","곡성군(합강교)","35.32194444444445","127.18055555555556","환경부","2.1","4.4","5.7","옥과천","섬진강","2009-01-01","2008122910:00:00","2024080713:00:00","2024080714:01:29","2008122910:00:00","2024080713:00:00"
"4004660","남원시(신덕리)","35.331388888888895","127.21638888888889","환경부","3.7","6.8","8.4","섬진강","섬진강","1962-07-01","1963061917:00:00","2024080713:00:00","2024080714:01:29","1963061917:00:00","2024080713:00:00"
"4004680","곡성군(용두교)","35.271388888888886","127.13527777777779","환경부","2.4","2.9","3.4","옥과천","섬진강","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"4004690","곡성군(금곡교)","35.311388888888885","127.29583333333333","환경부","3.5","6.5","7.4","섬진강","섬진강","1997-03-01","1997031300:00:00","2024080713:00:00","2024080714:01:29","1997031300:00:00","2024080713:00:00"
"4005645","남원시(월석교)","35.49777777777778","127.51444444444445","환경부","2.3","4.0","5.0","요천","섬진강","2010-01-01","2009112909:00:00","2024080713:00:00","2024080714:01:29","2009112909:00:00","2024080713:00:00"
"4005660","남원시(요천교)","35.45527777777778","127.43611111111112","환경부","2.2","2.7","3.5","요천","섬진강","1973-01-01","1973080305:00:00","2024080713:00:00","2024080714:01:29","1973080305:00:00","2024080713:00:00"
"4005670","남원시(동림교)","35.40861111111111","127.3913888888889","환경부","2.5","4.3","5.3","요천","섬진강","1990-03-12","1990070313:00:00","2024080713:00:00","2024080714:01:29","1990070313:00:00","2024080713:00:00"
"4005690","남원시(요천대교)","35.31888888888889","127.31138888888889","환경부","3.7","4.7","5.6","요천","섬진강","2001-09-06","2001090500:00:00","2024080713:00:00","2024080714:01:29","2001090500:00:00","2024080713:00:00"
"4006667","곡성군(충의교)","35.278055555555554","127.29777777777778","환경부","1.3","2.3","3.2","곡성천","섬진강","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"4006680","곡성군(예성교)","35.198611111111106","127.37416666666665","환경부","3.8","9.6","12.4","섬진강","섬진강","1917-03-01","1919090116:00:00","2024080713:00:00","2024080714:01:29","1919090116:00:00","2024080713:00:00"
"4007661","화순군(만수교)","35.07833333333333","127.10277777777777","환경부","2.1","3.8","4.9","동복천","섬진강","2022-01-01","2021122900:00:00","2024080713:00:00","2024080714:01:29","2021122900:00:00","2024080713:00:00"
"4008670","곡성군(태안교)","35.16027777777778","127.34666666666666","환경부","4.5","5.5","7.0","보성강","섬진강","1996-03-01","1997031300:00:00","2024080713:00:00","2024080714:01:29","1997031300:00:00","2024080713:00:00"
"4009608","순천시(용서교)","35.14944444444444","127.46333333333334","환경부","2.7","5.0","6.0","황전천","섬진강","2011-01-01","2010120916:00:00","2024080713:00:00","2024080714:01:29","2010120916:00:00","2024080713:00:00"
"4009610","구례군(구례교)","35.16555555555556","127.45416666666667","환경부","4.4","7.0","8.0","섬진강","섬진강","1961-08-01","1963061917:00:00","2024080713:00:00","2024080714:01:29","1963061917:00:00","2024080713:00:00"
"4009618","구례군(문척교)","35.19638888888888","127.47444444444444","환경부","4.4","5.7","8.1","섬진강","섬진강","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"4009622","구례군(광용교)","35.25805555555556","127.4413888888889","환경부","1.5","3.2","4.0","서시천","섬진강","2022-01-01","2021122900:00:00","2024080713:00:00","2024080714:01:29","2021122900:00:00","2024080713:00:00"
"4009630","구례군(송정리)","35.19222222222222","127.5586111111111","환경부","9.0","14.5","17.0","섬진강","섬진강","1917-03-01","1919090112:00:00","2024080713:00:00","2024080714:01:29","1919090112:00:00","2024080713:00:00"
"4009638","하동군(가탄교)","35.20027777777778","127.63277777777778","환경부","2.0","3.8","4.9","화개천","섬진강","2020-01-09","2020010913:00:00","2024080713:00:00","2024080714:01:29","2020010913:00:00","2024080713:00:00"
"4009640","광양시(남도대교)","35.18083333333333","127.6261111111111","환경부","7.3","9.0","11.6","섬진강","섬진강","2005-01-21","2002061810:00:00","2024080713:00:00","2024080714:01:29","2002061810:00:00","2024080713:00:00"
"4009665","하동군(읍내리)","35.06666666666666","127.74027777777778","환경부","10.0","12.0","13.0","섬진강","섬진강","1919-02-01","1920070316:00:00","2024080713:00:00","2024080714:01:29","1920070316:00:00","2024080713:00:00"
"4009670","하동군(대석교)","35.05916666666666","127.78361111111111","환경부","2.2","4.0","5.0","횡천강","섬진강","2010-01-01","2009112909:00:00","2024080713:00:00","2024080714:01:29","2009112909:00:00","2024080713:00:00"
"4104665","순천시(노디목교)","34.940555555555555","127.45333333333333","환경부","1.3","2.3","3.0","이사천","섬진강남해","1973-01-01","1979082507:00:00","2024080713:00:00","2024080714:01:29","1979082507:00:00","2024080713:00:00"
"4104680","순천시(동천교)","34.930277777777775","127.50277777777778","환경부","2.4","3.3","4.1","순천동천","섬진강남해","2009-01-01","2008122911:00:00","2024080713:00:00","2024080714:01:29","2008122911:00:00","2024080713:00:00"
"4104685","순천시(연동교)","34.916666666666664","127.4875","환경부","2.3","3.2","3.8","이사천","섬진강남해","1953-08-01","1954072113:00:00","2024080713:00:00","2024080714:01:29","1954072113:00:00","2024080713:00:00"
"4105630","광양시(서산교)","34.967777777777776","127.58","환경부","1.7","2.8","3.8","광양서천","섬진강남해","2014-01-01","2014010718:00:00","2024080713:00:00","2024080714:01:29","2014010718:00:00","2024080713:00:00"
"4105640","광양시(용강교)","34.974722222222226","127.60194444444444","환경부","1.8","2.7","3.4","광양동천","섬진강남해","2017-12-12","2018010101:00:00","2024080713:00:00","2024080714:01:29","2018010101:00:00","2024080713:00:00"
"5001615","담양군(금월교)","35.33277777777778","127.01666666666667","환경부","1.9","2.1","2.8","영산강","영산강","2003-08-20","2003082000:00:00","2024080713:00:00","2024080714:01:29","2003082000:00:00","2024080713:00:00"
"5001625","담양군(삼지교)","35.27055555555555","126.93583333333333","환경부","1.3","3.3","4.3","영산강","영산강","2003-08-20","2003082000:00:00","2024080713:00:00","2024080714:01:29","2003082000:00:00","2024080713:00:00"
"5001627","담양군(양지교)","35.25611111111111","126.94361111111111","환경부","2.2","4.0","5.0","증암천","영산강","2013-01-01","2012100500:00:00","2024080713:00:00","2024080714:01:29","2012100500:00:00","2024080713:00:00"
"5001640","광주광역시(용산교)","35.24055555555556","126.88861111111112","환경부","1.8","2.6","3.6","영산강","영산강","1992-04-01","1991071617:00:00","2024080713:00:00","2024080714:01:29","1991071617:00:00","2024080713:00:00"
"5001645","광주광역시(첨단대교)","35.2175","126.85694444444444","환경부","2.2","4.0","5.2","영산강","영산강","2016-01-01","2016010100:00:00","2024080713:00:00","2024080714:01:29","2016010100:00:00","2024080713:00:00"
"5001650","광주광역시(유촌교)","35.16694444444444","126.85666666666665","환경부","3.3","4.0","5.0","","영산강","2000-06-01","2002011620:00:00","2024080713:00:00","2024080714:01:29","2002011620:00:00","2024080713:00:00"
"5001655","광주광역시(풍영정천2교)","35.17166666666667","126.81472222222222","환경부","2.7","4.4","5.3","풍영정천","영산강","2008-01-01","2008010100:00:00","2024080713:00:00","2024080714:01:29","2008010100:00:00","2024080713:00:00"
"5001660","광주광역시(어등대교)","35.16","126.82305555555556","환경부","3.7","4.7","5.9","영산강","영산강","2006-01-01","2006012512:00:00","2024080713:00:00","2024080714:01:29","2006012512:00:00","2024080713:00:00"
"5001670","광주광역시(설월교)","35.129444444444445","126.92750000000001","환경부","1.9","2.8","3.5","광주천","영산강","2004-10-01","2004092316:00:00","2024080713:00:00","2024080714:01:29","2004092316:00:00","2024080713:00:00"
"5001673","광주광역시(천교)","35.151111111111106","126.90722222222223","환경부","1.5","2.6","3.5","광주천","영산강","2012-01-01","2011122610:00:00","2024080713:00:00","2024080714:01:29","2011122610:00:00","2024080713:00:00"
"5001680","광주광역시(극락교)","35.13583333333333","126.82583333333334","환경부","4.7","7.5","8.5","영산강","영산강","1916-01-01","1917062915:00:00","2024080713:00:00","2024080714:01:29","1917062915:00:00","2024080713:00:00"
"5002643","장성군(금계리)","35.31944444444445","126.7761111111111","환경부","1.3","3.0","4.0","개천","영산강","2012-01-01","2011122610:00:00","2024080713:00:00","2024080714:01:29","2011122610:00:00","2024080713:00:00"
"5002650","장성군(제2황룡교)","35.29083333333333","126.77","환경부","2.9","3.5","4.5","황룡강","영산강","1962-06-01","1963063006:00:00","2024080713:00:00","2024080714:01:29","1963063006:00:00","2024080713:00:00"
"5002660","광주광역시(용진교)","35.21527777777778","126.74666666666667","환경부","2.9","4.3","5.3","황룡강","영산강","2006-03-03","2006030311:00:00","2024080713:00:00","2024080714:01:29","2006030311:00:00","2024080713:00:00"
"5002677","광주광역시(평림교)","35.165277777777774","126.69","환경부","2.3","3.5","4.2","평림천","영산강","2009-01-01","2008120413:00:00","2024080713:00:00","2024080714:01:29","2008120413:00:00","2024080713:00:00"
"5002690","광주광역시(장록교)","35.134166666666665","126.785","환경부","3.5","6.0","7.0","황룡강","영산강","1915-01-01","1916061411:00:00","2024080713:00:00","2024080714:01:29","1916061411:00:00","2024080713:00:00"
"5003605","화순군(용두교)","34.94027777777777","126.98277777777778","환경부","2.2","2.7","3.5","지석천","영산강","2002-01-01","2001062200:00:00","2024080713:00:00","2024080714:01:29","2001062200:00:00","2024080713:00:00"
"5003610","화순군(능주교)","34.996944444444445","126.96027777777778","환경부","2.5","2.9","3.4","지석천","영산강","2002-01-01","2001062200:00:00","2024080713:00:00","2024080714:01:29","2001062200:00:00","2024080713:00:00"
"5003615","화순군(주도교)","35.032777777777774","126.9475","환경부","1.5","3.0","3.8","화순천","영산강","2002-01-01","2001062200:00:00","2024080713:00:00","2024080714:01:29","2001062200:00:00","2024080713:00:00"
"5003620","화순군(신성교)","35.00361111111111","126.89611111111111","환경부","2.9","4.3","5.7","지석천","영산강","1962-07-01","1974052001:00:00","2024080713:00:00","2024080714:01:29","1974052001:00:00","2024080713:00:00"
"5003650","나주시(우산교)","34.983333333333334","126.8825","환경부","1.8","2.8","3.5","대초천","영산강","2002-01-01","2001062200:00:00","2024080713:00:00","2024080714:01:29","2001062200:00:00","2024080713:00:00"
"5003680","나주시(남평교)","35.04944444444444","126.84527777777777","환경부","3.5","5.0","6.0","지석천","영산강","1918-04-01","1921071102:00:00","2024080713:00:00","2024080714:01:29","1921071102:00:00","2024080713:00:00"
"5004620","광주광역시(승용교)","35.071111111111115","126.77222222222223","환경부","4.3","5.9","7.3","영산강","영산강","1916-01-01","1921071714:00:00","2024080713:00:00","2024080714:01:29","1921071714:00:00","2024080713:00:00"
"5004650","나주시(나주대교)","35.03722222222222","126.73222222222222","환경부","7.5","11.0","12.0","영산강","영산강","1915-09-01","1963061908:00:00","2024080713:00:00","2024080714:01:29","1963061908:00:00","2024080713:00:00"
"5004655","나주시(동곡리)","34.9675","126.71611111111112","환경부","2.8","4.0","5.0","만봉천","영산강","2014-01-01","2014010718:00:00","2024080713:00:00","2024080714:01:29","2014010718:00:00","2024080713:00:00"
"5004670","나주시(영산교)","34.99888888888889","126.70472222222223","환경부","8.3","11.5","13.3","영산강","영산강","1915-09-01","1917062918:00:00","2024080713:00:00","2024080714:01:29","1917062918:00:00","2024080713:00:00"
"5004698","죽산보(하류)","34.96944444444445","126.62333333333332","환경부","2.7","4.4","6.3","영산강","영산강","2012-05-24","2012052410:00:00","2024080713:00:00","2024080714:01:29","2012052410:00:00","2024080713:00:00"
"5005650","함평군(나산교)","35.111666666666665","126.61194444444443","환경부","2.5","3.5","4.4","고막원천","영산강","2004-12-10","2004121512:00:00","2024080713:00:00","2024080714:01:29","2004121512:00:00","2024080713:00:00"
"5005680","함평군(원고막교)","35.03527777777778","126.5911111111111","환경부","3.2","5.0","6.0","고막원천","영산강","1992-04-01","1991070100:00:00","2024080713:00:00","2024080714:01:29","1991070100:00:00","2024080713:00:00"
"5006610","함평군(동강교)","34.98416666666667","126.54555555555555","환경부","8.7","9.9","11.3","영산강","영산강","1962-01-01","1923062115:00:00","2024080713:00:00","2024080714:01:29","1923062115:00:00","2024080713:00:00"
"5006620","함평군(영수교)","35.066111111111105","126.52277777777778","환경부","2.5","3.4","4.4","함평천","영산강","2004-01-01","2003122200:00:00","2024080713:00:00","2024080714:01:29","2003122200:00:00","2024080713:00:00"
"5006630","함평군(학야교)","35.01861111111111","126.52833333333334","환경부","3.4","4.8","5.9","함평천","영산강","1992-04-01","1991070100:00:00","2024080713:00:00","2024080714:01:29","1991070100:00:00","2024080713:00:00"
"5006670","무안군(몽탄대교)","34.90416666666667","126.52166666666666","환경부","7.9","8.0","8.9","영산강","영산강","1992-04-01","1991070100:00:00","2024080713:00:00","2024080714:01:29","1991070100:00:00","2024080713:00:00"
"5101650","장흥군(별천교)","34.731388888888894","126.90611111111112","환경부","3.6","3.8","4.6","탐진강","탐진강","2000-06-01","2000052200:00:00","2024080713:00:00","2024080714:01:29","2000052200:00:00","2024080713:00:00"
"5101670","장흥군(예양교)","34.67472222222222","126.90305555555557","환경부","2.5","3.5","4.5","탐진강","탐진강","1973-01-01","1976060720:00:00","2024080713:00:00","2024080714:01:29","1976060720:00:00","2024080713:00:00"
"5101675","장흥군(감천교)","34.66222222222222","126.88666666666667","환경부","2.3","4.0","5.0","금강천","탐진강","2000-06-01","2000052200:00:00","2024080713:00:00","2024080714:01:29","2000052200:00:00","2024080713:00:00"
"5101690","강진군(석교교)","34.63638888888889","126.81611111111111","환경부","4.7","5.4","6.8","탐진강","탐진강","2000-06-01","2000052200:00:00","2024080713:00:00","2024080714:01:29","2000052200:00:00","2024080713:00:00"
"5301660","고창군(부정교)","35.472500000000004","126.62333333333332","환경부","1.8","4.0","4.8","주진천","영산강서해","2014-01-01","2014010718:00:00","2024080713:00:00","2024080714:01:29","2014010718:00:00","2024080713:00:00"
"5302660","영광군(외간교)","35.24888888888889","126.46611111111112","환경부","4.0","4.4","5.6","불갑천","영산강서해","2022-01-01","2021122900:00:00","2024080713:00:00","2024080714:01:29","2021122900:00:00","2024080713:00:00"
"6001650","제주시(개롱이교)","33.43666666666666","126.30083333333333","환경부","2.4","3.5","4.5","금성천","제주도","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"6002670","제주시(제2동산교)","33.49583333333334","126.51194444444444","환경부","2.6","3.8","4.9","한천","제주도","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"6003620","서귀포시(개끄리민교)","33.24388888888889","126.34194444444444","환경부","2.4","3.7","4.9","창고천","제주도","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
"6004670","서귀포시(평화교)","33.3425","126.84666666666666","환경부","1.7","2.6","3.5","천미천","제주도","2023-01-01","2022122914:00:00","2024080713:00:00","2024080714:01:29","2022122914:00:00","2024080713:00:00"
